Title,URL,LastUpdated
"Settlement priority in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/settlement-priority-public-sector","10/25/2022"
"Free text invoices in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/free-text-invoices-public-sector","5/28/2024"
"Reimbursements in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/reimbursements-public-sector","5/28/2024"
"Budgeting in the public sector overview","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/budgeting-public-sector","10/2/2025"
"Create an original budget and then reverse preliminary budget entries in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/create-original-budget","5/28/2024"
"Create a preliminary budget for Public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/create-preliminary-budget-public-sector","5/28/2024"
"Budget analysis in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/budget-analysis-public-sector","9/5/2024"
"Preliminary budgets and apportionments in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/preliminary-budgets-apportionments-public-sector","9/22/2022"
"Create a commitment to reserve budget funds for the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/create-commitment-reserve-budget-funds-public-sector","5/28/2024"
"General budget reservations","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/general-budget-reservations","5/28/2024"
"Set up general budget reservation rules and reservation types","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/rules-reservation-types","6/3/2022"
"Maintain general budget reservations","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/general-budget-reservation-tasks","6/3/2022"
"Set up general budget reservations and submit them to a workflow","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/workflow-general-budget-reservations","6/3/2022"
"Project accounting with general budget reservations","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/general-budget-reservations-project-accounting","5/7/2025"
"Fixed assets in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/fixed-asset-public-sector","5/28/2024"
"General ledger in the public sector overview","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/general-ledger-public-sector","5/28/2024"
"Advanced ledger entries in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/advanced-ledger-entries-public-sector","5/28/2024"
"Create an advanced ledger entry in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/create-advanced-ledger-entry-public-sector","5/28/2024"
"Use cash control limits","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/cash-control","5/7/2025"
"Year-end processing in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/year-end-processing-public-sector","5/28/2024"
"Derived financial hierarchies in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/derived-financial-hierarchies-public-sector","5/28/2024"
"Set up a derived financial hierarchy in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/set-up-derived-financial-hierarchy-public-sector","5/28/2024"
"Set up interest distribution for cash accounts","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/interest-distribution","6/3/2022"
"Procurement and sourcing in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/procurement-sourcing-public-sector","5/28/2024"
"Calculate the delivery date for a line, based on the lead time","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/po-delivery-date","9/22/2022"
"Security roles in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/security-roles-public-sector","5/28/2024"
"Funds in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/funds-public-sector","5/28/2024"
"Set up a fund in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/set-up-fund-public-sector","5/28/2024"
"Create a fund type in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/create-fund-type-public-sector","5/28/2024"
"Add a certification type to a vendor in the public sector","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/tasks/add-certification-type-vendor-public-sector","5/28/2024"
"Calculating Canadian Harmonized Sales Tax","https://learn.microsoft.com/en-us/dynamics365/finance/public-sector/calculating-canadian-harmonized-sales-tax","5/7/2025"
"Globalization Studio overview","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/globalization-studio-overview?context=/dynamics365/context/finance","5/20/2025"
"Globalization resources","https://learn.microsoft.com/en-us/dynamics365/fin-ops-core/fin-ops/lcs/country-region?context=/dynamics365/context/finance","8/28/2025"
"Dynamics 365 globalization services","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/globalization-services-overview?context=/dynamics365/context/finance","11/19/2024"
"Regulatory Configuration Service merge to the Globalization Studio workspace","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/workspace/merge-rcs-to-gsw","5/8/2025"
"Globalization Studio workspace features","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/workspace/gsw-features","5/8/2025"
"Import Electronic reporting (ER) configurations from Dataverse","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/workspace/gsw-import-er-config-dataverse","4/22/2025"
"Upload ER configurations and Globalization features as a Dataverse solution","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/workspace/gsw-upload-er-config","5/8/2025"
"Create a Dataverse solution using Upload into repository","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/workspace/gsw-upload-into-repository","8/17/2024"
"Electronic Invoicing service overview","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-service-overview?context=/dynamics365/context/finance","6/18/2024"
"Electronic invoicing components","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-administration-integration-components?context=/dynamics365/context/finance","3/18/2025"
"Electronic invoicing configuration","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-set-up-overview?context=/dynamics365/context/finance","10/1/2024"
"Configure Electronic invoicing parameters","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-set-up-parameters?context=/dynamics365/context/finance","9/16/2025"
"Configure Azure resources for Electronic invoicing","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-set-up-azure-resources?context=/dynamics365/context/finance","3/18/2025"
"Configure an Azure Key Vault in the Azure portal","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-create-azure-key-vault-azure-portal?context=/dynamics365/context/finance","5/7/2025"
"Configure an Azure storage account in the Azure portal","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-create-azure-storage-account-azure-portal","7/16/2025"
"Create an Azure file share in the Azure portal","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-create-azure-file-share","7/16/2025"
"Create a SharePoint connection","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-create-sharepoint-connection?context=/dynamics365/context/finance","5/7/2025"
"Configure Azure resources for Electronic invoicing","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-set-up-azure-resources","3/18/2025"
"Globalization feature components","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-working-globalization-features?context=/dynamics365/context/finance","7/15/2025"
"Import features from the repository","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-import-feature-global-repository?context=/dynamics365/context/finance","5/7/2025"
"Create Globalization features","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-create-new-globalization-feature?context=/dynamics365/context/finance","5/7/2025"
"Work with Electronic reporting (ER) configurations","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-work-configurations","5/7/2025"
"Configure feature setups","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-feature-setup?context=/dynamics365/context/finance","5/7/2025"
"Complete and deploy a Globalization feature","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-complete-publish-deploy-globalization-feature?context=/dynamics365/context/finance","5/7/2025"
"Usage management dashboard","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-usage-management-dashboard?context=/dynamics365/context/finance","5/14/2024"
"Process incoming electronic documents","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-process-incoming-electronic-documents","5/14/2024"
"Configure email channels","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-configure-email?context=/dynamics365/context/finance","5/7/2025"
"Configure an email channel for Office 365 Exchange Online","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/gs-e-invoicing-configure-email-for-exchange?context=/dynamics365/context/finance","5/7/2025"
"Configure SharePoint channels","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-configure-sharepoint-channel","5/7/2025"
"Use the electronic invoicing service to import vendor invoices","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-get-started-import-vendor-invoices?context=/dynamics365/context/finance","9/5/2024"
"Electronic Invoicing service ISV last-mile connector","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-isv-connector","10/1/2025"
"Submit electronic documents","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-submit-electronic-documents?context=/dynamics365/context/finance","5/7/2025"
"Work with Electronic document submission log","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-submission-log?context=/dynamics365/context/finance","7/30/2025"
"Receive electronic documents","https://learn.microsoft.com/en-us/dynamics365/finance/localizations/global/e-invoicing-electronic-documents-receiving-log?context=/dynamics365/context/finance","5/7/2025"
